cyclone_name,day,url,source,num_articles
b'bret',20230620,"['https://www.wcax.com/2023/06/19/tropical-storm-bret-forms-atlantic-with-possible-hurricane-threat-caribbean-islands/', 'https://www.delta-optimist.com/world-news/tropical-storm-bret-forms-in-atlantic-with-possible-hurricane-threat-to-caribbean-islands-7166577', 'https://www.nvdaily.com/associated_press_national/tropical-storm-bret-forms-in-atlantic-with-possible-hurricane-threat-to-caribbean-islands/article_fa87a301-a3ed-58b8-a908-92612e8b54f8.html', 'https://wjbt.iheart.com/content/2023-06-19-nhc-tropical-storm-bret-forms-in-the-atlantic/', 'https://www.wtvy.com/2023/06/19/red-cross-seeks-storm-damage-reports-order-help-those-affected/', 'https://www.wbrc.com/2023/06/19/southwest-tuscaloosa-county-surprise-storm-damage-clean-up/', 'https://dailyexpress.com.my/news/214829/segamat-storm-woman-killed-by-flying-roof-from-neighbouring-school-/', 'https://www.jamaicaobserver.com/news/storm-watch-2/', 'https://www.ksl.com/article/50669847/tropical-storm-bret-forms-in-atlantic-with-possible-hurricane-threat-to-caribbean-islands', 'https://electricenergyonline.com/article/energy/category/t-d/56/1028909/entergy-mississippi-continues-storm-recovery.html', 'https://www.freshplaza.com/asia/article/9539520/indian-west-coast-ports-reopen-after-cyclone-induced-shutdown/', 'https://artsakhpress.am/eng/news/183076/kiev-regime-planning-to-strike-crimea-with-himars-rockets-storm-shadow-missiles-%E2%80%94-shoigu.html', 'https://www.tampabay.com/hurricane/2023/06/20/tropical-storm-bret-florida-hurricane/', 'https://www.wfmz.com/news/tropical-storm-bret-moves-west-in-atlantic-with-possible-hurricane-threat-to-caribbean-islands/article_157bd6e7-e9d5-56ff-a7dd-2d24b47ae1ca.html', 'https://www.thezimbabwemail.com/zimbabwe/kazembe-kazembe-caught-up-in-violence-storm/', 'https://www.news-press.com/story/news/hurricane/2023/06/20/atlantic-hurricanes-strong-start-active-season-ahead-unusual-weather-events-bring-severe-storms/70337442007/', 'https://www.gjsentinel.com/news/us/florida-deputy-and-motorist-survive-being-swept-through-storm-drain-amid-huge-rainstorm/article_e4d33f9c-6374-51b0-be7c-052f42d35a5b.html', 'https://www.sun-sentinel.com/2023/06/20/florida-deputy-and-motorist-survive-being-swept-through-storm-drain-amid-huge-rainstorm/', 'https://pressofatlanticcity.com/weather/2023-atlantic-hurricane-season-storm-names/collection_2a34fc16-d989-11ed-85d7-5b20a69139b0.html', 'https://www.couriernews.com/news/russellville-to-face-weeks-long-cleanup-process-after-storm/article_72c1d6f0-cb83-5674-8b0b-fbaa17af460c.html', 'https://www.silive.com/weather/2023/06/keep-the-umbrella-handy-storm-system-to-bring-rain-to-nyc-this-week-accuweather-says.html', 'https://www.messenger-inquirer.com/ap/odd_news/florida-deputy-and-motorist-survive-being-swept-through-storm-drain-amid-huge-rainstorm/article_ca53b093-ab1f-512b-b55c-46fd55c74156.html']","['wcax.com', 'delta-optimist.com', 'nvdaily.com', 'iheart.com', 'wtvy.com', 'wbrc.com', 'dailyexpress.com.my', 'jamaicaobserver.com', 'ksl.com', 'electricenergyonline.com', 'freshplaza.com', 'artsakhpress.am', 'tampabay.com', 'wfmz.com', 'thezimbabwemail.com', 'news-press.com', 'gjsentinel.com', 'sun-sentinel.com', 'pressofatlanticcity.com', 'couriernews.com', 'silive.com', 'messenger-inquirer.com']",22
b'bret',20230621,"['https://morganton.com/news/local/weather/tropical-storm-bret-hurricane-season-weather-update/article_9f9ae4e2-a8c2-5825-9374-cc5457e09290.html', 'https://oanow.com/news/local/weather/tropical-storm-bret-hurricane-season-weather-update/article_19a53af7-7e1a-5151-be2e-4ed9cc8e7d34.html', 'https://statesville.com/news/local/weather/tropical-storm-bret-hurricane-season-weather-update/article_691ea338-bef7-578e-b84b-6450a8ee2772.html', 'https://www.msn.com/en-US/news/topstories/record-heat-and-power-outages-create-the-perfect-storm-meteorologist-says/ar-AA1cKYo5', 'https://www.independentmail.com/story/news/local/greenville/2023/06/20/greenville-residents-are-in-for-rainy-weather-this-week-what-to-know-national-weather-service-storm/70339706007/', 'https://dothaneagle.com/news/local/weather/tropical-storm-bret-hurricane-season-weather-update/article_5cbc79f0-97e8-54e8-aedc-a54eb0a4d96f.html', 'https://www.rechargenews.com/energy-transition/challenging-how-sse-plans-to-deliver-4gw-berwick-bank-amid-offshore-wind-costs-storm/2-1-1471130', 'https://www.somersetcountygazette.co.uk/news/23604146.ww2-hurricane-fighter-fly-wellington-celebrate-armed-forces/', 'https://www.startribune.com/eastern-caribbean-islands-prepare-for-heavy-flooding-as-tropical-storm-bret-grows-stronger/600283853/', 'https://realradio921.iheart.com/content/2023-06-21-tropical-storm-bret-continues-westerly-trek-through-the-caribbean/', 'https://jamaica-gleaner.com/article/caribbean/20230621/eastern-caribbean-islands-prepare-heavy-flooding-tropical-storm-bret', 'https://www.wfit.org/tropical-weather/2023-06-21/eastern-caribbean-islands-prepare-for-heavy-flooding-as-tropical-storm-bret-grows-stronger']","['morganton.com', 'oanow.com', 'statesville.com', 'msn.com', 'independentmail.com', 'dothaneagle.com', 'rechargenews.com', 'somersetcountygazette.co.uk', 'startribune.com', 'iheart.com', 'jamaica-gleaner.com', 'wfit.org']",12
b'bret',20230622,"['https://www.ktbs.com/news/louisiana-residents-encouraged-to-report-storm-damage/article_12d7b0b6-108b-11ee-b381-c7a7609cbebd.html', 'https://www.courant.com/2023/06/21/tropical-storm-bret-grows-stronger-as-eastern-caribbean-islands-prepare-for-heavy-flooding/', 'https://themusic.com.au/news/tropical-fu-k-storm-unveil-debut-film-goody-goody-gumdrops-on-vhs/kbwvhYSHhok/22-06-23', 'https://literock959.com/deadly-storm-hits-northern-texas-town-leaves-trail-of-destruction/', 'https://mwnation.com/cyclone-steers-construction-reforms/', 'https://www.express.co.uk/news/weather/1783298/Met-Office-storm-warning-lightning-UK-forecast', 'https://www.chron.com/news/world/article/tropical-storm-bret-barrels-toward-eastern-18164950.php', 'https://www.wfmz.com/news/tropical-storm-bret-barrels-toward-eastern-caribbean-at-near-hurricane-strength/article_aec42b9a-782d-59a4-ab13-6417cede4ed2.html', 'https://www.news4jax.com/news/world/2023/06/22/tropical-storm-bret-barrels-toward-eastern-caribbean-at-near-hurricane-strength/', 'https://abcnews.go.com/International/wireStory/tropical-storm-bret-barrels-eastern-caribbean-hurricane-strength-100300962', 'https://www.mvariety.com/news/regional_world/doc-2m-in-damage-from-typhoon-mawar/article_8a61b1c6-10d2-11ee-baf8-abc90fe7a116.html', 'https://www.ksdk.com/article/news/nation-world/tropical-storm-bret-heads-to-eastern-caribbean/507-c015d378-82a0-4de0-9ecf-617527a9c91c', 'https://www.ksla.com/2023/06/22/tropical-storm-bret-barrels-toward-eastern-caribbean-near-hurricane-strength/', 'https://www.houstonchronicle.com/lifestyle/home-design/article/how-to-prepare-home-for-hurricane-texas-gulf-coast-18115468.php', 'https://www.register-herald.com/news/nation_world/tornadoes-hail-and-hurricane-force-winds-tear-through-west-texas-kill-4-people-in-small/article_98b1e7f1-fb7f-58dd-82d2-1ac916fa1520.html', 'https://www.nvdaily.com/associated_press_national/tornadoes-hail-and-hurricane-force-winds-tear-through-west-texas-kill-4-people-in-small/article_b6da65b8-2bba-5482-b26b-10036b173d0c.html', 'https://www.chronicleonline.com/news/national/tornadoes-hail-and-hurricane-force-winds-tear-through-west-texas-kill-4-people-in-small/article_58e09f2f-8f8f-5c6d-9de0-9d20213c10b1.html', 'https://oanow.com/news/local/weather/tropical-storm-bert-update-for-the-united-states/article_89d3446b-becb-5c6a-a34c-20ae60c29756.html', 'https://www.breakingnews.ie/world/tropical-storm-bret-heads-towards-eastern-caribbean-at-near-hurricane-strength-1492775.html', 'https://www.itemonline.com/texas/tornadoes-hail-and-hurricane-force-winds-tear-through-west-texas-killing-4-people-in-small/article_34210053-30df-58aa-b304-46172addd1ce.html', 'https://lasvegassun.com/news/2023/jun/22/tornadoes-hail-and-hurricane-force-winds-tear-thro/', 'https://www.eastbaytimes.com/2023/06/22/tornadoes-hail-and-hurricane-force-winds-tear-through-west-texas-killing-4-people-in-small-town/', 'https://www.ivpressonline.com/news/world/tropical-storm-bret-barrels-toward-eastern-caribbean-at-near-hurricane-strength/article_974313f1-7f47-519a-9cdc-f2a7d9ef8f44.html', 'https://www.startribune.com/tropical-storm-bret-barrels-toward-eastern-caribbean-at-near-hurricane-strength/600284471/']","['ktbs.com', 'courant.com', 'themusic.com.au', 'literock959.com', 'mwnation.com', 'express.co.uk', 'chron.com', 'wfmz.com', 'news4jax.com', 'go.com', 'mvariety.com', 'ksdk.com', 'ksla.com', 'houstonchronicle.com', 'register-herald.com', 'nvdaily.com', 'chronicleonline.com', 'oanow.com', 'breakingnews.ie', 'itemonline.com', 'lasvegassun.com', 'eastbaytimes.com', 'ivpressonline.com', 'startribune.com']",24
b'bret',20230623,"['https://www.areanews.com.au/story/8244253/storm-water-pump-work-delayed/?cs=9445', 'https://www.areanews.com.au/story/8244253/storm-water-pump-work-delayed/?cs=9305', 'https://www.thesunchronicle.com/news/nation_world/eastern-caribbean-islands-shut-down-as-tropical-storm-bret-closes-in/article_8820c2a4-c543-51f2-abc7-332cf14790e5.html', 'https://www.moneycontrol.com/news/business/ongc-says-no-impact-of-cyclone-as-rigs-were-already-shifted-10844201.html', 'https://www.gwinnettdailypost.com/fieldlevel/kelsey-mitchell-puts-up-25-as-fever-defeat-storm/article_e95b7c12-8af1-593f-aea2-082d71a1cf20.html', 'https://www.wesh.com/article/tropical-storm-cindy-forms-atlantic/44309763', 'https://www.liverpoolecho.co.uk/news/uk-world-news/police-storm-tui-plane-manchester-27182072', 'https://www.irishmirror.ie/news/irish-news/ireland-storm-alert-26c-heat-30302985', 'https://www.express.co.uk/news/world/1783749/Crimea-bridge-attack-Russia-Storm-Shadow-Ukraine', 'https://abcnews.go.com/International/wireStory/tropical-storm-bret-brings-winds-rain-islands-eastern-100328953', 'https://www.satellitetoday.com/opinion/2023/06/22/why-5g-new-radio-ntn-will-take-the-satcom-market-by-storm/', 'http://www.msn.com/en-us/weather/topstories/storm-kicks-up-dust-as-it-sweeps-through-midland-texas/vi-AA1cW2qi', 'https://www.witn.com/2023/06/23/tropical-storm-bret-brings-winds-rain-islands-eastern-caribbean/', 'https://www.newbernsj.com/tropical-storm-cindy-forms-behind-bret-in-an-early-and-aggressive-start-to-atlantic-hurricane/article_e8f072bd-3600-50d6-908f-758bab323dfb.html', 'https://www.theepochtimes.com/tropical-storm-cindy-forms-behind-bret-in-an-early-and-aggressive-start-to-atlantic-hurricane-season_5352213.html', 'https://www.ctvnews.ca/climate-and-environment/tropical-storm-cindy-forms-behind-bret-in-an-early-aggressive-start-to-atlantic-hurricane-season-1.6453100', 'http://www.travelmarketreport.com/News/articles/National-Hurricane-Center-Now-Watching-Two-Tropical-Storms-in-the-Atlantic', 'https://www.jamaicaobserver.com/latest-news/tropical-storm-bret-moving-away-from-lesser-antilles/', 'https://www.guardian.co.tt/news/tropical-storm-cindy-forms-behind-bret-in-an-early-and-aggressive-start-to-atlantic-hurricane-season-6.2.1737112.21bb96946f', 'https://www.houstonchronicle.com/news/houston-weather/article/houston-thunderstorm-hurricane-force-winds-18165464.php', 'https://www.ktbs.com/news/shreveport-leaders-release-storm-recovery-update/article_77a72a7e-11eb-11ee-bbd1-673d2742da11.html']","['areanews.com.au', 'areanews.com.au', 'thesunchronicle.com', 'moneycontrol.com', 'gwinnettdailypost.com', 'wesh.com', 'liverpoolecho.co.uk', 'irishmirror.ie', 'express.co.uk', 'go.com', 'satellitetoday.com', 'msn.com', 'witn.com', 'newbernsj.com', 'theepochtimes.com', 'ctvnews.ca', 'travelmarketreport.com', 'jamaicaobserver.com', 'guardian.co.tt', 'houstonchronicle.com', 'ktbs.com']",21
b'bret',20230624,"['https://english.elpais.com/usa/2023-06-23/tropical-storm-cindy-forms-behind-bret-in-an-early-and-aggressive-start-to-atlantic-hurricane-season.html', 'https://www.wsfa.com/2023/06/23/hurricane-hunters-wsfa-weather-special-report/', 'https://www.kcentv.com/article/news/local/texas/ercot-texas-supreme-court-ruling-2021-winter-storm-uri-electric-grid-power/273-830508fb-b92a-466d-ba66-c42e73f507d2', 'http://www.khits.com/story/64961b9b951c84073400b59d/crews-work-to-restore-tulsas-woodward-park-after-storm-damage', 'https://www.winnipegfreepress.com/world/2023/06/23/h-lee-sarokin-judge-who-freed-hurricane-carter-dies-at-94', 'https://www.bakersfield.com/ap/national/h-lee-sarokin-judge-who-freed-hurricane-carter-dies-at-94/article_9ce242e5-0086-556f-bfc9-38191b9aaebd.html', 'https://abcnews.go.com/US/wireStory/lee-sarokin-judge-freed-hurricane-carter-dies-94-100349069', 'https://www.mcall.com/2023/06/23/tropical-storm-cindy-forms-behind-bret-in-an-early-and-aggressive-start-to-atlantic-hurricane-season/', 'https://www.wyff4.com/article/tropical-storm-cindy/44324069', 'https://www.cbsnews.com/texas/news/texas-supreme-court-ercot-cant-be-sued-over-2021-winter-storm/', 'https://www.derbytelegraph.co.uk/news/uk-world-news/watch-moment-police-storm-plane-8548679', 'https://www.witn.com/2023/06/24/latest-tropics-tropical-storm-bret-weakens-while-cindy-strengthens/']","['elpais.com', 'wsfa.com', 'kcentv.com', 'khits.com', 'winnipegfreepress.com', 'bakersfield.com', 'go.com', 'mcall.com', 'wyff4.com', 'cbsnews.com', 'derbytelegraph.co.uk', 'witn.com']",12
b'cindy',20230625,"['https://www.ajc.com/blog/radiotvtalk/hot-107-jock-shorty-mack-filed-sexual-harassment-lawsuit-now-fired-hot-exec-hurricane-dave-smith/awP2m5zsa3tLiZY8gAqzON/', 'https://heraldcourier.com/news/state-and-regional/hokie-storm-chasers-intercept-storms-on-the-plains/article_96ec2d77-1724-5db7-8e91-05b09aa57204.html', 'https://www.yahoo.com/lifestyle/oppressive-heat-severe-storm-threats-160843331.html', 'https://ftw.usatoday.com/2023/06/intense-storm-sends-deck-chairs-flying-causes-chaos-on-cruise-ship']","['ajc.com', 'heraldcourier.com', 'yahoo.com', 'usatoday.com']",4
b'cindy',20230626,"['https://www.wyff4.com/article/storm-leaves-thousands-without-power-south-carolina/44336411', 'https://pakobserver.net/greek-conservatives-storm-to-victory-in-repeat-election/', 'https://antiguaobserver.com/vast-majority-of-disabled-people-vulnerable-during-hurricane-season/', 'https://finance.yahoo.com/news/businesses-special-requirements-comes-hurricane-105011756.html', 'https://www.graphic.com.gh/news/politics/ghana-news-battle-for-supremacy-akufo-addo-mahama-storm-assin-north.html', 'https://insurancenewsnet.com/oarticle/as-hurricane-ida-deadline-looms-judges-loosen-rules-for-former-cases-of-troubled-texas-law-firm', 'https://www.fox13memphis.com/news/storm-system-leaves-25k-mississippi-entergy-customers-without-power-company-reports/article_cffbd224-1443-11ee-9838-5f89e9547dfa.html', 'https://www.coindesk.com/tech/2023/06/26/uniswaps-hayden-adams-qa-on-weathering-the-regulatory-storm-whats-next-for-defi/', 'https://www.wmtw.com/article/maine-gov-mills-seeks-federal-disaster-spring-storm-damage/44348521']","['wyff4.com', 'pakobserver.net', 'antiguaobserver.com', 'yahoo.com', 'graphic.com.gh', 'insurancenewsnet.com', 'fox13memphis.com', 'coindesk.com', 'wmtw.com']",9
b'beatriz',20230629,['https://krro.com/2023/06/29/mexico-issues-warnings-for-expected-hurricane-on-pacific-coast/'],['krro.com'],1
b'don',20230712,"['https://www.wesh.com/article/foster-hurricane-dogs/44509997', 'https://wjbo.iheart.com/content/2023-07-11-68m-in-fema-money-inbound-to-louisiana-for-hurricane-laura-ida-relief/', 'https://www.hongkongherald.com/news/273896061/renault-boss-warns-of-chinese-storm-over-banned-battery-minerals', 'https://www.republicworld.com/india-news/general-news/political-storm-over-jain-monk-murder-bjp-holds-protest-liveblog.html', 'https://www.winnipegfreepress.com/arts-and-life/life/greenpage/2023/07/12/vermont-slowly-turns-to-recovery-after-being-hit-by-flood-from-slow-moving-storm', 'https://www.heraldbulletin.com/news/nation_world/vermont-slowly-turns-to-recovery-after-being-hit-by-flood-from-slow-moving-storm/article_35e9be10-04ac-591d-872b-2c9c3c44ace6.html', 'https://www.kokomotribune.com/news/nation_world_news/vermont-slowly-turns-to-recovery-after-being-hit-by-flood-from-slow-moving-storm/article_4ffead77-c216-5dee-9aaa-552d12e1379b.html', 'https://www.timesnownews.com/technology-science/solar-storm-likely-to-hit-earth-tomorrow-nasa-reveals-huge-cme-clouds-approaching-fast-article-101685037', 'http://www.newson6.com/story/64adf7ee4218e10730341403/city-of-tulsa-to-begin-picking-up-tree-limbs-from-june-storm', 'https://www.eagletimes.com/news/storm-damages-roads-businesses-in-newport/article_93d99854-847c-5cd0-a131-87e1fc86fbcb.html', 'https://www.al.com/news/2023/07/farmers-insurance-pulls-out-of-hurricane-prone-florida.html', 'https://www.eagletimes.com/news/cheshire-county-towns-clean-up-after-storm/article_d289f351-da07-5a56-8763-af4baf9736b3.html', 'https://www.bostonglobe.com/2023/07/12/metro/healey-tours-storm-damage-western-mass-some-have-experienced-real-true-devastation/', 'https://www.standard.co.uk/news/uk/huw-edwards-named-as-bbc-presenter-in-explicit-photos-storm-and-now-in-hospital-due-to-poor-mental-health-b1094007.html', 'https://www.newsday.com/news/nation/vermont-slowly-turns-to-recovery-after-being-hit-by-flood-from-slow-moving-storm-w1q0vcsp']","['wesh.com', 'iheart.com', 'hongkongherald.com', 'republicworld.com', 'winnipegfreepress.com', 'heraldbulletin.com', 'kokomotribune.com', 'timesnownews.com', 'newson6.com', 'eagletimes.com', 'al.com', 'eagletimes.com', 'bostonglobe.com', 'standard.co.uk', 'newsday.com']",15
b'don',20230715,"['https://www.nbcbayarea.com/community/clear-the-shelters/animal-stories/fire-department-rescues-ducklings-from-a-storm-drain-in-south-dakota/3272978/', 'https://bigislandnow.com/2023/07/14/hawai%CA%BBi-county-preps-for-potential-impacts-from-hurricane-calvin-urges-big-island-residents-to-be-prepared/', 'https://www.sentinelsource.com/news/local/public_safety/officials-urge-caution-as-storm-soaked-state-braces-for-more-rain/article_adcc15be-412c-5c36-a29a-73df969d0b16.html', 'https://www.khon2.com/hawaii-hurricane/state-county-crews-begin-calvin-preps/', 'https://www.thetottenhamindependent.co.uk/news/national/uk-today/23657533.just-stop-oil-storm-bbcs-proms-channel-4s-last-leg/', 'https://www.blackpoolgazette.co.uk/business/fall-in-duty-solicitors-in-lancashire-may-cause-perfect-storm-in-criminal-justice-4219921', 'https://www.mauinews.com/news/local-news/2023/07/hurricane-calvin-is-now-category-3-as-it-approaches-islands/', 'https://dnews.com/opinion/opinion-we-are-in-the-calm-before-the-storm/article_0019b404-da7f-5b26-9b88-7a65b1f38688.html', 'https://www.staradvertiser.com/2023/07/15/breaking-news/calvin-may-reach-hawaii-island-as-weak-tropical-storm/']","['nbcbayarea.com', 'bigislandnow.com', 'sentinelsource.com', 'khon2.com', 'thetottenhamindependent.co.uk', 'blackpoolgazette.co.uk', 'mauinews.com', 'dnews.com', 'staradvertiser.com']",9
