sid,name,basin,season,time_stamp,lat,lon,wind,pressure,storm_speed,storm_dir,2m_temperature,mean_sea_level_pressure_hpa,10m_u_component_of_wind,10m_v_component_of_wind,era5_spatial_error_km
b'2023248N12257',b'JOVA',b'EP',2023.0,2023-09-13 21:00:00.000039936,21.4,-139.4,20.0,1013.0,16.0,235.0,297.4077,1014.7731,-6.706375,-2.526947,23.508794045938004
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-13 21:00:00.000039936,14.8,-47.7,15.0,1012.0,2.0,205.0,300.63232,1012.0269000000001,-1.5979767,-1.6187439,10.750585488371945
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-13 21:00:00.000039936,34.7,-40.7,75.0,971.0,7.0,355.0,299.1548,988.9055999999999,-0.55207825,9.934967,14.39148995533432
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-13 21:00:00.000039936,27.2,-67.7,90.0,951.0,8.0,345.0,301.08545,956.8044,-3.2805939,5.03067,14.878326105640792
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-14 00:00:00.000039936,14.7,-47.8,15.0,1012.0,2.0,215.0,300.23804,1013.5844000000001,-2.0860138,-0.6099701,24.21066214643479
b'2023248N12257',b'JOVA',b'EP',2023.0,2023-09-14 00:00:00.000039936,20.9,-140.0,20.0,1013.0,16.0,230.0,297.29468,1012.8781,-5.2657013,-1.4459076,15.219164529258775
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-14 00:00:00.000039936,27.6,-67.8,90.0,951.0,8.0,350.0,301.3152,961.8406,-14.797928,3.226944,29.703162117232242
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-14 00:00:00.000039936,35.1,-40.7,75.0,972.0,7.0,5.0,299.14526,989.7094000000001,-7.5645294,6.8685455,24.02357071581892
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-14 03:00:00.000039936,14.6,-47.9,15.0,1012.0,3.0,225.0,300.00195,1013.495,-1.6279602,-0.48606873,30.94022120373111
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-14 03:00:00.000039936,28.0,-67.9,88.0,952.0,9.0,350.0,301.36328,966.1125,8.49411,-11.239975,29.679174121597168
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-14 03:00:00.000039936,35.5,-40.6,73.0,973.0,7.0,15.0,299.12793,988.2675,0.79000854,7.987564,22.238985328911777
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-14 06:00:00.000039936,14.5,-48.0,15.0,1012.0,4.0,235.0,300.2478,1011.2406,0.010864258,-1.3094482,24.70968492019102
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-14 06:00:00.000039936,28.5,-68.0,85.0,953.0,11.0,350.0,301.07495,966.0031,11.451294,0.3145752,24.29495937556153
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-14 06:00:00.000039936,35.8,-40.5,70.0,974.0,7.0,25.0,299.08276,988.0831,-4.477417,0.52453613,9.018617793977127
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-14 09:00:00.000039936,29.1,-68.1,83.0,954.0,13.0,350.0,300.7583,965.29,-6.8155975,4.134384,22.23898532891107
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-14 09:00:00.000039936,36.1,-40.3,70.0,975.0,6.0,35.0,298.88916,989.23,-10.060715,4.2134857,28.5767326285756
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-14 09:00:00.000039936,14.4,-48.2,15.0,1012.0,5.0,230.0,300.38135,1011.55625,0.45002747,-2.3656158,15.481963103663858
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-14 12:00:00.000039936,14.2,-48.4,15.0,1012.0,6.0,220.0,299.97437,1012.64375,-0.56967163,-3.804947,24.253835910368277
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-14 12:00:00.000039936,29.8,-68.2,80.0,955.0,14.0,355.0,300.7312,966.59125,-1.160492,2.9177094,9.649111290721011
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-14 12:00:00.000039936,36.3,-40.1,70.0,976.0,5.0,45.0,298.9939,985.83,-3.4788513,2.7116547,1.2576067192844526e-12
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-14 15:00:00.000039936,30.5,-68.3,78.0,955.0,13.0,355.0,300.71338,967.0469,2.740326,11.244339,29.36833031669744
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-14 15:00:00.000039936,36.5,-39.9,70.0,977.0,5.0,55.0,299.1421,985.5894000000001,2.2764587,-7.123825,28.547894184653533
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-14 15:00:00.000039936,13.9,-48.6,15.0,1012.0,7.0,215.0,300.11768,1012.7056,-1.3280334,-3.8865204,11.11949266445642
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-14 18:00:00.000039936,36.6,-39.6,70.0,978.0,5.0,65.0,298.70413,986.2169,-8.501999,-2.4621582,22.238985328911777
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-14 18:00:00.000039936,13.6,-48.8,15.0,1012.0,8.0,215.0,300.4346,1010.6655999999999,0.25679016,-3.3254395,31.00649352732103
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-14 18:00:00.000039936,31.1,-68.3,75.0,955.0,11.0,10.0,300.1807,966.9294,-8.217819,12.663818,29.264732430679484
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-14 21:00:00.000039936,13.3,-49.0,15.0,1012.0,7.0,215.0,300.67114,1011.4744000000001,0.3175354,-3.2666168,10.821255264360774
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-14 21:00:00.000039936,31.6,-68.1,75.0,955.0,11.0,25.0,300.09595,966.2044000000001,-10.075043,7.653305,22.238985328911777
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-14 21:00:00.000039936,36.7,-39.3,68.0,979.0,4.0,75.0,299.00024,985.3644,-3.1609802,3.2831879,21.003859301220345
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-15 00:00:00.000039936,13.0,-49.2,15.0,1012.0,6.0,195.0,300.35596,1013.3075,0.17182922,-2.8246155,24.739704871247298
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-15 00:00:00.000039936,32.1,-67.8,75.0,955.0,13.0,15.0,299.90088,968.21,-6.059616,9.815033,29.132570619234922
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-15 00:00:00.000039936,36.7,-39.1,65.0,980.0,4.0,85.0,298.86084,986.00625,-5.3603973,0.16952515,11.119492664455889
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-15 03:00:00.000039936,12.7,-49.2,15.0,1012.0,6.0,170.0,300.4524,1012.345,1.0964508,-2.907425,15.532671012528713
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-15 03:00:00.000039936,32.8,-67.7,75.0,956.0,15.0,5.0,299.52954,966.55875,-1.0949554,10.164841,9.346673833432916
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-15 03:00:00.000039936,36.7,-38.9,63.0,981.0,4.0,90.0,298.85278,986.8625,-3.2248383,-6.3683624,21.003859301222466
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-15 06:00:00.000039936,12.4,-49.1,15.0,1012.0,7.0,160.0,301.08667,1010.5175,2.5257568,-3.5263367,11.11949266445642
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-15 06:00:00.000039936,33.6,-67.6,75.0,957.0,15.0,10.0,299.5935,966.92875,-6.3199463,4.3193665,22.23898532891107
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-15 06:00:00.000039936,36.7,-38.6,60.0,982.0,4.0,105.0,298.71655,986.93125,-3.8843994,3.896515,11.119492664455889
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-15 06:00:00.000039936,13.6,-42.2,30.0,1007.0,12.0,305.0,299.3142,1007.40625,3.34021,4.0312805,24.7240776682364
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-15 09:00:00.000039936,12.1,-49.0,15.0,1012.0,7.0,155.0,300.95898,1010.4306,1.0284271,-3.7080078,24.752651821213583
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-15 09:00:00.000039936,34.3,-67.4,75.0,960.0,16.0,15.0,299.74902,965.9219,5.2237396,2.2734375,18.371584889575082
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-15 09:00:00.000039936,36.6,-38.3,58.0,983.0,4.0,115.0,298.84375,989.1219,-6.909073,9.9453125,28.504465036674542
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-15 09:00:00.000039936,13.9,-42.7,30.0,1007.0,12.0,305.0,299.7041,1007.3406,3.6504974,3.3544922,15.498420980026726
b'2023242N15339',b'KATIA',b'NA',2023.0,2023-09-15 12:00:00.000039936,11.8,-48.8,15.0,1012.0,7.0,155.0,301.02954,1012.5525,3.098938,-1.4328461,21.769017035436754
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-15 12:00:00.000039936,35.1,-67.1,75.0,962.0,18.0,10.0,299.26196,969.3175,-7.032898,1.6179352,22.23898532891107
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-15 12:00:00.000039936,36.5,-38.1,55.0,984.0,5.0,135.0,298.33716,989.99375,2.8792114,9.881607,22.238985328911777
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-15 12:00:00.000039936,14.3,-43.2,30.0,1007.0,12.0,315.0,300.52173,1010.12875,1.0794067,-6.36351,10.774963233683541
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-15 12:00:00.000039936,15.0,-135.3,25.0,1007.0,5.0,280.0,299.2268,1006.74,-4.7662964,1.5417633,30.92643778789555
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-15 15:00:00.000039936,36.1,-66.9,75.0,962.0,20.0,10.0,299.396,973.04375,-6.0124054,-6.350586,28.576732628577183
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-15 15:00:00.000039936,36.3,-37.9,55.0,985.0,5.0,150.0,298.2544,990.38375,-3.7829132,5.251953,17.923024055912656
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-15 15:00:00.000039936,14.7,-43.6,30.0,1007.0,12.0,320.0,299.56006,1009.5025,1.0940399,-3.649414,11.119492664455535
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-15 15:00:00.000039936,15.0,-135.5,28.0,1007.0,5.0,270.0,299.2837,1007.7725,-4.714554,-1.5068359,24.698997868757008
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-15 18:00:00.000039936,36.1,-37.8,55.0,986.0,4.0,165.0,298.01367,992.415,-9.550262,7.8227234,28.5767326285756
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-15 18:00:00.000039936,37.1,-66.7,75.0,962.0,19.0,15.0,299.57715,971.9525,-13.0278015,3.8686218,23.937812031272788
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-15 18:00:00.000039936,15.0,-135.8,30.0,1006.0,5.0,250.0,299.50684,1009.3775,-3.814911,0.21432495,30.926437787899353
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-15 18:00:00.000039936,15.2,-44.0,30.0,1007.0,12.0,320.0,299.7422,1007.155,-1.9750671,-4.1977844,15.45095128199545
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-15 21:00:00.000039936,37.9,-66.3,75.0,963.0,17.0,20.0,300.21997,969.10875,-3.855194,10.914993,20.78481342446507
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-15 21:00:00.000039936,35.9,-37.8,55.0,987.0,4.0,0.0,297.95142,990.91375,3.1799622,6.8271027,21.179590140439654
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-15 21:00:00.000039936,15.6,-44.4,30.0,1007.0,12.0,320.0,299.51294,1008.35375,-3.400116,-5.905319,30.869555475620245
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-15 21:00:00.000039936,14.9,-136.1,30.0,1006.0,7.0,245.0,299.34595,1008.7775,-3.0075378,0.15327454,11.119492664456596
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-16 00:00:00.000039936,16.1,-44.8,30.0,1007.0,13.0,330.0,299.79883,1010.0119,-5.98468,-1.6694794,30.832592486439832
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-16 00:00:00.000039936,14.7,-136.4,30.0,1006.0,7.0,250.0,299.64844,1007.1294,-3.310852,0.68696594,24.210662146437468
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-16 00:00:00.000039936,38.7,-65.9,75.0,963.0,19.0,10.0,299.36328,969.7031,-3.661438,-5.2915497,20.602221842060345
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-16 00:00:00.000039936,35.7,-37.8,55.0,988.0,5.0,190.0,298.14355,992.2494,-4.5217896,4.4809113,21.198917443317505
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-16 03:00:00.000039936,39.8,-65.9,73.0,964.0,22.0,360.0,297.54395,970.1481,0.9985962,-5.011429,17.085842455382107
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-16 03:00:00.000039936,35.5,-37.9,55.0,989.0,5.0,200.0,298.12207,991.4756,3.3257446,-4.211624,28.691147522172884
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-16 03:00:00.000039936,16.7,-45.1,30.0,1007.0,14.0,335.0,299.94336,1009.7230999999999,-3.7738647,-3.3307648,11.119492664455889
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-16 03:00:00.000039936,14.6,-136.8,30.0,1006.0,8.0,265.0,299.71582,1007.4794,-3.184021,3.4729462,30.940221203732815
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-16 06:00:00.000039936,17.4,-45.4,30.0,1007.0,14.0,335.0,299.40405,1008.83375,-1.0603333,-3.0043945,23.96318148083286
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-16 06:00:00.000039936,14.6,-137.2,30.0,1006.0,8.0,265.0,299.73706,1009.10625,-3.7409973,2.8823242,24.703313118919493
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-16 06:00:00.000039936,40.9,-66.0,70.0,965.0,21.0,355.0,295.46655,969.47125,-1.3816223,0.57666016,13.942343242091148
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-16 06:00:00.000039936,35.2,-38.0,55.0,990.0,6.0,210.0,298.10425,991.77375,-1.884552,-2.184082,14.356220836242743
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-16 09:00:00.000039936,41.9,-66.1,68.0,965.0,18.0,355.0,294.01807,970.02625,-5.755493,2.6310883,11.119492664456596
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-16 09:00:00.000039936,34.9,-38.2,53.0,992.0,6.0,220.0,298.21045,993.405,2.8431396,1.8908539,14.384461046057261
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-16 09:00:00.000039936,18.0,-45.7,30.0,1007.0,14.0,335.0,299.38818,1008.8775,-2.9136963,-2.0271149,24.62793341807378
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-16 09:00:00.000039936,14.6,-137.6,30.0,1006.0,9.0,265.0,299.5542,1009.035,-3.402954,1.705307,22.23898532891107
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-16 12:00:00.000039936,42.7,-66.3,65.0,965.0,14.0,350.0,291.7881,972.5744,-9.380432,3.4003296,19.75679224096615
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-16 12:00:00.000039936,34.7,-38.5,50.0,993.0,7.0,225.0,297.8086,995.6981,-3.8833618,-3.6611938,14.391489955335947
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-16 12:00:00.000039936,18.7,-46.0,30.0,1006.0,15.0,335.0,299.66113,1010.0355999999999,-3.6099243,1.1005249,15.313751169313633
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-16 12:00:00.000039936,14.5,-138.1,30.0,1006.0,10.0,265.0,299.4746,1007.8606,-1.9546509,0.4472046,22.23898532891231
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-16 15:00:00.000039936,43.2,-66.4,60.0,967.0,11.0,355.0,289.5503,974.3675,-4.977295,-1.7442017,19.64753028462698
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-16 15:00:00.000039936,34.5,-38.8,48.0,995.0,7.0,235.0,298.09033,997.505,0.98950195,6.8778687,28.83197095125307
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-16 15:00:00.000039936,19.4,-46.3,30.0,1006.0,16.0,335.0,300.00537,1009.38125,-4.4626465,2.756775,23.746975505560982
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-16 15:00:00.000039936,14.4,-138.6,30.0,1006.0,11.0,260.0,299.63428,1008.38875,-3.6062012,-0.1963501,11.11949266445642
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-16 18:00:00.000039936,43.8,-66.4,55.0,968.0,13.0,5.0,289.1128,975.72875,-3.3748016,0.83314514,16.051211219732178
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-16 18:00:00.000039936,34.3,-39.2,45.0,996.0,8.0,240.0,298.06885,997.43375,-0.27226257,2.313614,9.18579355551909
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-16 18:00:00.000039936,20.1,-46.7,30.0,1006.0,16.0,330.0,299.52197,1008.14375,-7.5017548,1.0558014,24.565694643339558
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-16 18:00:00.000039936,14.3,-139.2,30.0,1006.0,11.0,250.0,300.18213,1010.35625,-5.769333,-1.3826752,10.774963233683541
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-16 20:00:00.000053248,44.3,-66.3,55.0,970.0,13.0,5.0,288.9541,979.16125,-4.84758,3.349411,15.916276263242
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-16 21:00:00.000039936,44.4,-66.3,55.0,972.0,6.0,10.0,288.9541,979.16125,-4.84758,3.349411,19.40461911254374
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-16 21:00:00.000039936,34.1,-39.6,43.0,998.0,8.0,250.0,298.11426,998.8525,-1.2391815,2.0496063,22.23898532891107
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-16 21:00:00.000039936,20.8,-47.1,33.0,1006.0,16.0,325.0,299.42676,1007.745,-8.358322,0.24394226,1.5010031867763571e-12
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-16 21:00:00.000039936,14.1,-139.8,30.0,1007.0,12.0,245.0,300.43457,1009.85375,-7.0272675,-2.0490265,30.9739099032475
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-17 00:00:00.000039936,44.7,-66.2,55.0,979.0,9.0,30.0,288.8252,984.2531,0.98576355,1.9542999,13.638331765739359
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-17 00:00:00.000039936,34.0,-40.1,40.0,999.0,8.0,260.0,298.20508,1002.2219,4.1713104,4.374222,22.238985328912484
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-17 00:00:00.000039936,21.4,-47.6,35.0,1005.0,14.0,325.0,300.43262,1008.7019,-3.1685333,0.744339,11.119492664455889
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-17 00:00:00.000039936,13.8,-140.3,30.0,1007.0,11.0,245.0,300.55273,1007.5856,-4.716385,-0.72831726,21.597040379442376
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-17 03:00:00.000039936,45.2,-65.6,53.0,983.0,16.0,40.0,288.59692,986.5969,1.517868,2.6420898,11.119492664455182
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-17 03:00:00.000039936,34.0,-40.6,38.0,1000.0,8.0,270.0,298.3147,1002.7031,2.2698212,3.7182617,22.238985328912484
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-17 03:00:00.000039936,22.0,-48.0,40.0,1003.0,13.0,330.0,300.73657,1007.8994,0.9202118,-0.39111328,24.51559105927545
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-17 03:00:00.000039936,13.6,-140.8,30.0,1007.0,11.0,255.0,300.31958,1007.6494,-6.4381866,-0.7631836,31.00649352732486
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-17 06:00:00.000039936,45.9,-64.8,50.0,986.0,18.0,40.0,288.5432,988.4175,0.46939087,5.764267,19.06811257855688
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-17 06:00:00.000039936,34.0,-41.1,35.0,1001.0,8.0,280.0,298.28833,1003.17625,2.527008,3.67247,22.238985328912484
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-17 06:00:00.000039936,22.5,-48.3,45.0,1001.0,12.0,335.0,300.55493,1005.90125,2.8111877,3.545517,30.287374724097024
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-17 06:00:00.000039936,13.5,-141.4,30.0,1007.0,12.0,260.0,300.04224,1009.5675,-3.776703,-2.2386627,31.02551058100757
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-17 09:00:00.000039936,46.6,-64.0,45.0,988.0,19.0,40.0,291.05566,989.1875,0.23965454,3.3046722,23.510154151194616
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-17 09:00:00.000039936,34.1,-41.5,35.0,1002.0,8.0,290.0,298.49805,1004.2025,-6.879486,2.6806488,24.065573937641215
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-17 09:00:00.000039936,23.0,-48.6,48.0,999.0,11.0,335.0,299.95996,1005.31875,1.5384827,3.1415863,22.238985328912133
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-17 09:00:00.000039936,13.4,-142.0,30.0,1007.0,13.0,265.0,299.73633,1009.8375,-4.9986267,-2.2109528,15.51432405720697
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-17 12:00:00.000039936,47.3,-63.0,40.0,989.0,21.0,50.0,290.1162,991.0475,2.3786926,3.2385101,7.540790957495462
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-17 12:00:00.000039936,34.3,-42.0,35.0,1003.0,9.0,295.0,299.06348,1006.2975,-4.229706,3.4201508,9.185793555526342
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-17 12:00:00.000039936,23.5,-48.8,50.0,997.0,11.0,335.0,300.95312,1004.65625,-0.9484558,9.813705,30.18504681712141
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-17 12:00:00.000039936,13.4,-142.7,30.0,1007.0,13.0,265.0,299.7588,1008.39625,-3.9299011,0.04319763,15.514324057204853
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-17 15:00:00.000039936,34.5,-42.5,35.0,1004.0,9.0,295.0,299.41357,1007.27125,0.23558044,3.9865875,24.057223635318998
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-17 15:00:00.000039936,47.9,-61.6,40.0,989.0,23.0,55.0,289.8911,992.115,2.7199554,5.9192047,11.119492664455889
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-17 15:00:00.000039936,13.3,-143.3,30.0,1007.0,13.0,260.0,299.28467,1008.54625,-3.2439117,-1.483139,21.642510092591966
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-17 15:00:00.000039936,24.0,-49.1,53.0,996.0,11.0,330.0,300.71143,1003.0325,-4.910904,8.356705,22.238985328912133
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-17 18:00:00.000039936,48.6,-60.1,40.0,989.0,24.0,45.0,290.68262,993.0469,0.89302063,10.1066,22.23898532891107
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-17 18:00:00.000039936,34.7,-43.0,35.0,1005.0,9.0,305.0,299.37402,1007.1419000000001,-2.2632294,2.711092,14.391489955335947
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-17 18:00:00.000039936,24.5,-49.4,55.0,994.0,11.0,330.0,300.14062,1001.9419,-5.871628,-1.3885174,30.07894270329016
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-17 18:00:00.000039936,13.2,-144.0,30.0,1007.0,13.0,255.0,300.0371,1010.7831,-4.9800262,-4.1785564,15.517437819008315
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-17 21:00:00.000039936,49.7,-59.1,38.0,992.0,25.0,35.0,289.8391,993.89,-0.80722046,5.575839,11.119492664455182
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-17 21:00:00.000039936,35.0,-43.4,33.0,1006.0,8.0,320.0,299.50415,1007.9775,2.2347717,0.94205,28.761871504866075
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-17 21:00:00.000039936,24.9,-49.7,58.0,993.0,10.0,325.0,300.00513,1002.08625,-4.304291,-0.8011141,15.014998530268624
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-17 21:00:00.000039936,13.0,-144.7,30.0,1007.0,13.0,250.0,300.2229,1010.17375,-4.0298767,-3.5013094,24.739704871247298
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-18 00:00:00.000039936,50.7,-57.9,35.0,994.0,27.0,55.0,289.88354,994.69125,1.8926392,2.686842,46.67319518087792
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-18 00:00:00.000039936,25.3,-50.0,60.0,992.0,9.0,325.0,300.5935,1002.19125,-1.3886108,-8.382494,10.052939045987078
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-18 00:00:00.000039936,12.8,-145.3,30.0,1007.0,13.0,250.0,300.18237,1007.6225,-4.05072,-3.8610096,21.68633164348644
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-18 00:00:00.000039936,35.3,-43.6,30.0,1006.0,7.0,335.0,299.22925,1009.1925,-2.4452515,3.3938732,5.891721472190638e-12
b'2023261N13248',b'KENNETH',b'EP',2023.0,2023-09-18 00:00:00.000039936,13.2,-111.7,20.0,1008.0,9.0,290.0,299.5857,1007.61875,-5.4559937,-0.23698616,15.517437819010038
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-18 03:00:00.000039936,51.3,-55.7,35.0,994.0,31.0,70.0,287.75537,994.09375,5.950699,4.3454285,111.41676446329177
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-18 03:00:00.000039936,35.6,-43.8,30.0,1007.0,7.0,345.0,299.1245,1009.3,-2.6830902,6.0212097,28.648420413538
b'2023258N14318',b'NIGEL',b'NA',2023.0,2023-09-18 03:00:00.000039936,25.6,-50.3,63.0,990.0,9.0,320.0,299.8413,996.05375,-7.6420746,3.8591003,29.935510201511118
b'2023259N15225',b'UNNAMED',b'EP',2023.0,2023-09-18 03:00:00.000039936,12.5,-145.9,30.0,1007.0,13.0,245.0,300.52295,1007.48125,-4.2201996,-4.7951965,31.08599373171262
b'2023261N13248',b'KENNETH',b'EP',2023.0,2023-09-18 03:00:00.000039936,13.4,-112.1,23.0,1008.0,9.0,290.0,299.71924,1008.54125,-5.951645,1.728241,11.11949266445642
b'2023249N12320',b'LEE',b'NA',2023.0,2023-09-18 06:00:00.000039936,51.7,-53.2,35.0,994.0,30.0,75.0,287.95898,994.9194,10.287933,5.3579407,155.83005325570178
b'2023261N13248',b'KENNETH',b'EP',2023.0,2023-09-18 06:00:00.000039936,13.5,-112.6,25.0,1007.0,10.0,285.0,299.71387,1009.2219,-3.921051,4.141144,22.23898532891231
b'2023251N16334',b'MARGOT',b'NA',2023.0,2023-09-18 06:00:00.000039936,36.0,-43.8,30.0,1007.0,7.0,0.0,299.04883,1009.5819,1.7967224,7.0522766,28.619815996746553
